Conference_ID,Conference_Type,Conference_Title,Conference_Country,Conference_City,Year,Conference_Theme,Person,Organization,Organization_Country,Organization_Region
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Thomas J. Euteneuer,Human Life International,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,David A. Prentice,Indiana State University,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Mohammadreza Hojat,Jefferson Medical College,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,David A. Hartman,Lone Star Foundation,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Theodore Baehr,MovieGuide,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Christopher Manion,National Center on Sexual Exploitation,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Steven W. Mosher,Population Research Institute,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,C. Gwendolyn Landolt ,REAL Women of Canada,Canada,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Philip Zodhiates,"Response Unlimited, Inc.",United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Michael Gold,Temple-Beth Torah,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Wade Horne,U.S. Department of Health and Human Services,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Ellen Sauerbrey,U.S. Department of State,United States,The West
C3,Congress,WCF Congress III,Mexico,Mexico City,2004,,Craig A. Cardon,United Families International,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Margaret Ogola,Kenya Episcopal Conference,Kenya,Africa
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Kazimierz Kapera,Association of Polish Catholic Families,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jaroslaw Szymczak ,Cardinal Stefan Wyszyński University,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,S. Barbara Chyrowicz,Catholic University of Lublin,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Urszula Dudziak,Catholic University of Lublin,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Tomasz Bilicki,Center of Family Service,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Tadeusz Wrona,City of Częstochowa,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jerzy Kropiwnicki,City of Lódź,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Maria Maciaszczyk,City of Lódź,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jacek Stróżyński ,Civitas Christiana Association,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Dorota Czudowska,European Breast Cancer Coalition Europa Donna,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Aleksandr Dobrojer,Family Center in Odessa,Ukraine,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Katarzyna Mazela,Forum for Polish Women,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jolanta Grabowska-Markowska,Hospice for the Adults and Children,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Ewa Kowalewska,Human Life International - Europe,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Wieslaw Jankowski,Institute of Holy Family,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Stanislav Vojtko,Institute of the Family,Slovakia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Franciszek Adamski,Jagiellonian University,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Cezary Ritter,John Paul II Foundation,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Vergilius Rudzinskas,Kaunas Christian Maternity Hospital,Lithuania,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Maxim Obukhov,Life Orthodox Association,Russia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Stanislaw Stefanek,Lomianki,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Konrad Szymanski,Member of Parliament - E.U.,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Anna Zaborska,Member of Parliament - E.U.,Slovakia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Inese Slesere,Member of Parliament - Latvia,Latvia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Antoni Szymański,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Dariusz Kleczek,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Ewa Tomaszewska,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Grazyna Soltyk,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jan Chmielewski,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Janina Fetlińska,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Joanna Fabisiak,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Lucyna Wiśniewska,Member of Parliament - Poland,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Daniel Lipsic,Member of Parliament - Slovakia,Slovakia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Galina Maslennikowa,Moscow Family Center,Russia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Anatoly Antonov,Moscow Lomonosov State University,Russia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Victor Medkov,Moscow Lomonosov State University,Russia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Genia Samborska-Berekets,National Foundation For Dignity of Man,Ukraine,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jozef Joniec,Parafiada Association,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Monika Wójcik,Pontifical Academy for Life,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Dariusz Oko,Pontifical Academy of Theology,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jacek Pulikowski,Poznań University of Technology,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Kazimierz Kurek,Priesthood of Members of the Local Government,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Andrzej Mazan ,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Andrzej Ochocki,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jerzy Bajda,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Malgorzata Walaszczyk,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Maria Ryś,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Pawel Kwas,University of Stefan Kardynal Wyszyńnski,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Ryszard Sztychmiler,University of Warmia and Mazury,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Birute Obelenienie,Vytautas Magnus University,Lithuania,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Alexey Ledyaev,Watchman on the Walls,Latvia,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Krzysztof Wlski,,Poland,Post-Soviet
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Christine de Marcellus de Vollmer,Alianza Latinoamericana para la Familia,Venezuela,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Francisco Gonzalez Garza,"Asociacion A Favor de lo Mejor, AC",Mexico,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Rodrigo Castro,Atlas Economic Research Foundation,Chile,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marie-Claire O'Hagen ,Familia y Sociedad,Mexico,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Alfonso Lopez Trujillo,Pontifical Council for the Family,Colombia,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Enrique Gomez Serrano,Red Familia,Mexico,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Enrique Gomez Serrano,Red Familia,Mexico,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Adelina Alcorta de Gonzalez,Universidad Autonoma de Nuevo Leon,Mexico,Latin America/Caribbean
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Benjamin W Bull,Alliance Defense Fund,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Daniel Allott,American Values,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Angela Conway,Australian Family Association,Australia,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Janice Shaw Crouse,Beverly LaHaye Institute of Concerned Women for America,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marie Senti,Billings Method Center in France,France,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Lynn D. Wardle,Brigham Young University,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Austin Ruse,C-FAM,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Maria Sophia Aguirre,Catholic University of America,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Bruce C. Hafen ,Church of Jesus Christ of Latter-day Saints,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Scott Lively,Defend the Family International,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Wesley J. Smith,Discovery Institute,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Richard Wilkins ,Doha International Institute for Family Studies and Development,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Don Feder,Don Feder Associates ,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Babette Francis,"Endeavour Forum, Inc.",Australia,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,John D. Mueller,Ethics and Public Policy Center,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Catherine Vierling,European Forum for Human Rights and Family,France,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,John Vining,"Family Ministries Worldwide, Church of God",United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,William L. Saunders,Family Research Council,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Tom Minnery,Focus on the Family,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Yuri Mantilla,Focus on the Family,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Chris Carmouche,GrassTopsUSA,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,David J. Ayers,Grove City College,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Farooq Hassan,Harvard University,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jill Savage,Hearts at Home,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Patrick Fagan,Heritage Foundation,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Donald Schmierer,His Servants,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Allan C. Carlson,"Howard Center for Family, Religion, and Society",United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,John A. Howard,"Howard Center for Family, Religion, and Society",United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Larry Jacobs,"Howard Center for Family, Religion, and Society",United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Thomas Euteneuer,Human Life International,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jürgen Liminski,"Institute for Demography, Welfare and Family",Germany,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Elisabeth Rötzer,Institute of Natural Family Planning,Austria,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marie-Claire Hernandez,Jefferson Medical College,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Mohammadreza Hojat,Jefferson Medical College,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Patrick Kelly,Knights of Columbus,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Miguel Moreno,Leadership Institute,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Kay S. Hymowitz,Manhattan Institute,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Margaret Somerville,McGill University,Canada,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Robert Knight,Media Research Center,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Dana Rosemary Scallon,Member of Parliament - E.U.,Ireland,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Carlo Casini,Member of Parliament - E.U.,Italy,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marek Jurek,Member of Parliament - Ireland,Ireland,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Theodore Baehr,MovieGuide,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Leo Godzich,National Association Marriage of Enhancement,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Thomas Ward,National Association of Catholic Families,United Kingdom,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Roland Warren,National Fatherhood Initiative,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Phillip Longman,New America Foundation,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Tobias Teuscher,Political Science Institute of Brussels,Germany,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Steven W. Mosher,Population Research Institute,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,C. Gwendolyn Landolt ,REAL Women of Canada,Canada,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Mike Rothfeld,"SABER Communications, Inc.",United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Alan Schaefer,Separation of School and State,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marshall Fritz,Separation of School and State,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Norman McClelland,Shamrock Foods,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,John Smeaton,Society for the Protection of Unborn Children,United Kingdom,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Gérard-François Dumont,Sorbonne University Institute of Demography,France,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Dorothy Patterson,Southwestern Baptist Theological Seminary,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Paige Patterson,Southwestern Baptist Theological Seminary,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Paul T. Mero,Sutherland Institute,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,David Mills,Touchstone Magazine,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Wade Horne,U.S. Department of Health and Human Services,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Ellen Sauerbrey,U.S. Department of State,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Carol Soelberg,United Families International,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Marta López-Jurado Puig,Universidad Nacional de Educación a Distancia,Spain,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,James Tooley,University of Newcastle,United Kingdom,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Jean-Diodier Lecaillon ,University of Paris XII,France,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,W. Bradford Wilcox,University of Virginia,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Nigel Cameron,Wilberforce Forum,United Kingdom,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Byron Calhoun,Women and Children's Hospital,United States,The West
C4,Congress,WCF Congress IV,Poland,Warsaw,2007,Europe’s Last Best Hope In The Battle For The Family,Scott Loveless,World Family Policy Center,United States,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Gilbert Okoronkwo ,African Christian Television,Cote d'Ivoire,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Moise Napon ,Christian Relief and Development Organization,Burkina Faso,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,King Drolo Bosso Adamtey I,Ghanaian TV Network,Ghana,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Theresa Okafor ,Life League Nigeria,Nigeria,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Dele Olowu ,Redeemed Christian Church of God,Nigeria,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Moira Chimombo ,Sub-Saharan Africa Family Enrichment - SAFE,Malawi,Africa
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Rene Bullecer ,AIDS-Free Philippines,Philippines,Asia/Pacific
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Francisco S. Tatad ,Member of Parliament - Philippines,Philippines,Asia/Pacific
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Rekha Pande ,University of Hyderabad,India,Asia/Pacific
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Jaroslaw Szymczak ,Cardinal Stefan Wyszyński University,Poland,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Marika Bertule ,Crisis Pregnancy Center,Latvia,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Katarzyna Mazela ,Forum for Polish Women,Poland,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Anna Zaborska,Member of Parliament - E.U.,Slovakia,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Anatoly Antonov,Moscow Lomonosov State University,Russia,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Anatoly Antonov,Moscow Lomonosov State University,Russia,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Lech Kowalewski,Polish Federation of Pro-Life Movements,Poland,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Constantin Asavoaie ,Prison Fellowship Romania,Romania,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Andras Gabos ,TARKI Social Research Institute,Hungary,Post-Soviet
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Missy Christie ,CDA Group,Colombia,Latin America/Caribbean
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Marie-Claire Hernandez ,Familia y Sociedad,Mexico,Latin America/Caribbean
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Christine de Marcellus de Vollmer,Pontifical Council for Family and Life,Venezuela,Latin America/Caribbean
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Benjamin Bull ,Alliance Defending Freedom,United States,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Preston Noell,"American Society for the Defense of Tradition, Family, and Property",United States,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,John Waller ,Anglical Church,United Kingdom,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,John Waller ,Anglical Church,United Kingdom,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Wim Eijk ,Archbishop of Utrecht,Netherlands,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Silvio Dalla Valle,Associazione per La Difesa dei Valori Cristiani – Luci sull’Est,Italy,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Janice Shaw Crouse,Beverly LaHaye Institute of Concerned Women for America,United States,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Janice Shaw Crouse,Beverly LaHaye Institute of Concerned Women for America,United States,The West
C5,Congress,WCF Congress V,Netherlands,Amsterdam,2009,Family: More than the Sum of its Parts,Wendy Nelson ,Brigham Young University,United States,The West
